Date,Close,12 day EMA,26 day EMA,MACD,Signal,Middle Band,Upper Band,Lower Band,Std Dev,Z Score,
7/30/12,85.004288,84.7287188,83.72537787,1.003340921,1.161424171,85.79764325,88.98552792,82.60975858,1.593942336,-0.497731462,
7/31/12,87.251427,84.92277327,83.85597229,1.066800987,1.151961853,85.9279289,89.13054133,82.72531647,1.601306217,0.82651156,
8/1/12,86.687141,85.05849387,83.96083039,1.09766348,1.146532016,85.9807861,89.19755834,82.76401386,1.608386121,0.43916998,
8/2/12,86.827141,85.19454365,84.06699004,1.127553608,1.144634175,85.9654289,89.16188261,82.76897519,1.598226853,0.539167577,
8/3/12,87.957146,85.40705152,84.21106989,1.19598163,1.14976892,86.03557205,89.34597158,82.72517252,1.655199765,1.160931744,
8/6/12,88.935715,85.67848717,84.38605675,1.292430427,1.164035071,86.0974293,89.58040382,82.61445478,1.741487259,1.629805608,
8/7/12,88.701431,85.91102131,84.54588542,1.365135891,1.184145153,86.18814355,89.84774866,82.52853844,1.829802556,1.373529315,
8/8/12,88.55143,86.11412967,84.69423892,1.419890749,1.207719713,86.2983578,90.10782712,82.48888848,1.904734658,1.182879826,
8/9/12,88.675713,86.31117455,84.84170093,1.469473617,1.233895103,86.45428625,90.389242,82.5193305,1.967477873,1.129073308,
8/10/12,88.814285,86.5037215,84.98883367,1.514887832,1.261994376,86.5737862,90.64761806,82.49995434,2.036915932,1.099946623,
8/13/12,90,86.772666,85.17443242,1.598233579,1.295618296,86.73871465,91.09181696,82.38561234,2.176551155,1.498372938,
8/14/12,90.241432,87.03949416,85.36209907,1.677395082,1.333795975,86.9155007,91.5415823,82.2894191,2.3130408,1.437904294,
8/15/12,90.118568,87.27634599,85.53826459,1.7380814,1.374224517,87.0910004,91.92949582,82.25250498,2.419247712,1.251450021,
8/16/12,90.905716,87.5555283,85.73705909,1.818469212,1.418648987,87.2482861,92.37432174,82.12225046,2.563017819,1.427001355,
8/17/12,92.587143,87.94257558,85.9907659,1.951809685,1.471965057,87.5612145,93.19029664,81.93213236,2.814541071,1.785700892,
8/20/12,95.021431,88.48710292,86.32523498,2.161867947,1.540955346,87.9992146,94.49844036,81.49998884,3.249612879,2.160939367,
8/21/12,93.722855,88.88985308,86.5992209,2.29063218,1.615923029,88.3930718,95.28562622,81.50051738,3.446277208,1.546533514,
8/22/12,95.552856,89.40239177,86.93083702,2.471554751,1.701486201,89.06378595,96.00422899,82.12334291,3.470221519,1.869929633,
8/23/12,94.66143,89.80693317,87.21715528,2.589777895,1.790315371,89.6905716,96.24633923,83.13480397,3.277883813,1.516484013,
8/24/12,94.745712,90.18683924,87.49599071,2.690848524,1.880368686,90.248143,96.5111157,83.9851703,3.131486348,1.436240973,
8/27/12,96.525711,90.67444476,87.8304248,2.84401996,1.976733813,90.82421415,97.17518778,84.47324052,3.175486813,1.795471745,
8/28/12,96.400002,91.11487224,88.14781654,2.967055692,2.075766001,91.2816429,97.86280252,84.70048328,3.290579811,1.555458124,
8/29/12,96.209999,91.50680506,88.44641589,3.06038917,2.174228318,91.7577858,98.31723699,85.19833461,3.279725593,1.357495642,
8/30/12,94.83857,91.76309467,88.68316234,3.079932332,2.264798719,92.15835725,98.42180548,85.89490902,3.131724115,0.855826584,
8/31/12,95.034286,92.01472478,88.91838914,3.096335632,2.347952411,92.51221425,98.57265921,86.45176929,3.030222481,0.832305801,
9/4/12,96.424286,92.35392179,89.19638532,3.157536469,2.428910816,92.8866428,98.94203172,86.83125388,3.02769446,1.168428072,
9/5/12,95.747147,92.61493912,89.43900613,3.17593299,2.503613034,93.2389286,99.08531519,87.39254201,2.923193296,0.858040556,
9/6/12,96.610001,92.92225157,89.70459853,3.21765304,2.575017034,93.64185715,99.23321476,88.05049954,2.795678804,1.061689864,
9/7/12,97.205711,93.25174845,89.98241751,3.269330938,2.644448425,94.06835705,99.35788997,88.77882413,2.644766459,1.186249901,
9/10/12,94.677139,93.36139388,90.15629608,3.205097792,2.700513361,94.36149975,99.0395041,89.6834954,2.339002175,0.134946112,
9/11/12,94.370003,93.43897919,90.3123593,3.12661989,2.743124014,94.5799999,98.78451472,90.37548508,2.102257411,-0.099891145,
9/12/12,95.684288,93.61169526,90.51131963,3.10037563,2.778849176,94.8521427,98.54809454,91.15619086,1.847975919,0.450300944,
9/13/12,97.568573,93.91607047,90.77269938,3.143371086,2.815301367,95.22464295,98.3729899,92.076296,1.574173473,1.488990946,
9/14/12,98.754288,94.28824105,91.06831377,3.219927273,2.855763957,95.61707155,98.4383322,92.7958109,1.410630326,2.223981997,
9/17/12,99.968575,94.72518981,91.39795308,3.327236734,2.902911235,95.98614315,99.0585507,92.9137356,1.536203776,2.592385147,
9/18/12,100.272858,95.15193352,91.72665326,3.425280258,2.955148137,96.2487145,99.82950827,92.66792073,1.790396886,2.247626508,
9/19/12,100.300003,95.54793886,92.04418473,3.503754131,3.010008737,96.5775719,100.3826911,92.7724527,1.902559601,1.956538496,
9/20/12,99.814285,95.87611934,92.33196622,3.544153112,3.063423174,96.79064335,100.8245316,92.75675512,2.016944117,1.499120191,
9/21/12,100.012856,96.19432985,92.61644362,3.577886225,3.114869479,97.05821465,101.2057675,92.9106618,2.073776427,1.424763688,
9/24/12,98.684288,96.38586509,92.8411786,3.544686491,3.15785118,97.25514345,101.3134358,93.19685105,2.029146199,0.70430832,
9/25/12,96.220001,96.37310631,92.96632017,3.406786144,3.182744677,97.23985795,101.3119976,93.16771828,2.036069833,-0.500894878,
9/26/12,95.025711,96.26946052,93.0425939,3.226866616,3.187156871,97.1711434,101.3479889,92.99429791,2.088422747,-1.027297947,
9/27/12,97.331429,96.3511504,93.20143965,3.149710755,3.183412259,97.2272149,101.3797714,93.07465844,2.07627823,0.050192743,
9/28/12,95.300003,96.27029291,93.27916422,2.991128694,3.164183903,97.25028655,101.3517772,93.14879594,2.050745304,-0.951012077,
10/1/12,94.19857,96.11092961,93.31321628,2.797713327,3.127536845,97.20850075,101.4205877,92.99641378,2.106043486,-1.42918737,
10/2/12,94.472855,95.98492387,93.35616587,2.628758006,3.077658961,97.1109292,101.4867317,92.73512672,2.18790124,-1.205755613,
10/3/12,95.921425,95.98003934,93.45117546,2.52886388,3.022779453,97.1196431,101.4846915,92.75459473,2.182524186,-0.549005646,
10/4/12,95.257141,95.92443178,93.51806308,2.406368702,2.961138378,97.0520001,101.4915945,92.61240571,2.219797194,-0.808568956,
10/5/12,93.227142,95.71694795,93.50728822,2.209659728,2.885990513,96.85307165,101.6089423,92.09720095,2.377935349,-1.524822637,
10/8/12,91.167145,95.36696311,93.42061625,1.946346857,2.792026147,96.67757195,101.9971689,91.35797501,2.659798469,-2.071746042,
10/9/12,90.835716,95.01840564,93.3248792,1.693526433,2.682176176,96.5008576,102.3515234,90.65019183,2.925332885,-1.936580151,
10/10/12,91.558571,94.75226451,93.25946038,1.49280413,2.563238971,96.29457175,102.5438195,90.04532403,3.124623861,-1.515702677,
10/11/12,89.728569,94.36582639,93.12868663,1.237139768,2.430629051,95.90257155,102.7684788,89.0366643,3.432953623,-1.79845207,
10/12/12,89.958572,94.02680683,93.01127497,1.015531852,2.289119331,95.46278575,102.67752,88.2480515,3.607367125,-1.525825778,
10/15/12,90.68,93.76936015,92.92493146,0.844428691,2.144650267,94.998357,102.1876455,87.80906854,3.594644228,-1.201330848,
10/16/12,92.827141,93.69688175,92.92130959,0.775572164,2.007742457,94.62607115,101.4259126,87.82622969,3.39992073,-0.529109439,
10/17/12,92.087143,93.57305569,92.89041453,0.682641165,1.875232328,94.21542815,100.5484636,87.88239265,3.166517749,-0.672121655,
10/18/12,90.377144,93.32721633,92.79733043,0.529885898,1.740697685,93.7435711,99.71617706,87.77096514,2.986302979,-1.127289201,
10/19/12,87.120003,92.84973838,92.58705905,0.262679335,1.59289585,93.09892845,99.00518815,87.19266875,2.953129851,-2.02460635,
10/22/12,90.575714,92.67481343,92.51256479,0.162248644,1.449831129,92.69349975,98.07536919,87.31163031,2.69093472,-0.787007479,
10/23/12,87.622856,92.28620132,92.33146446,-0.045263141,1.300321702,92.2636425,97.82972655,86.69755845,2.783042027,-1.667522968,
10/24/12,88.118568,91.96561414,92.17543126,-0.209817117,1.14930782,91.91828535,97.61830058,86.21827012,2.850007614,-1.333230596,
10/25/12,87.077141,91.58957775,91.98660569,-0.397027947,0.994674243,91.40557095,96.8963356,85.9148063,2.745382323,-1.57662192,
10/26/12,86.285713,91.18158815,91.77546152,-0.59387337,0.835819482,90.95485645,96.57790734,85.33180556,2.811525444,-1.660715346,
10/31/12,85.045715,90.70959791,91.52621165,-0.816613741,0.67057616,90.4972137,96.48661431,84.50781309,2.994700305,-1.820382056,
11/1/12,85.220001,90.28732122,91.29264829,-1.005327069,0.502985837,90.034571,96.15887725,83.91026475,3.062153123,-1.572282576,
11/2/12,82.400002,89.68060436,90.96329102,-1.282686662,0.324418587,89.35849985,95.72699142,82.99000828,3.184245784,-2.185289178,
11/5/12,83.517143,89.20649195,90.68750776,-1.481015814,0.143875147,88.77149995,95.01371797,82.52928193,3.121109012,-1.683490365,
11/6/12,83.264282,88.74939887,90.41257347,-1.6631746,-0.036829828,88.27335695,94.60787197,81.93884193,3.167257508,-1.58151806,
11/7/12,79.714287,88.05439027,90.01634064,-1.961950373,-0.229341882,87.70071405,94.9398497,80.4615784,3.619567825,-2.206458736,
11/8/12,76.821426,87.19031609,89.5276401,-2.337324005,-0.440140094,86.99999955,95.5548973,78.4451018,4.277448875,-2.379589762,
11/9/12,78.151428,86.49501701,89.10629891,-2.6112819,-0.657254275,86.3296424,95.46216242,77.19712238,4.566260011,-1.791009356,
11/12/12,77.547142,85.80671893,88.67818199,-2.871463056,-0.878675153,85.72057105,95.50050897,75.94063313,4.889968961,-1.671468493,
11/13/12,77.557144,85.17213625,88.26629169,-3.094155447,-1.100223183,85.10049965,95.31210554,74.88889376,5.105802946,-1.4774083,
11/14/12,76.697144,84.52021377,87.83780474,-3.317590976,-1.321959962,84.40135685,94.91475481,73.88795889,5.256698982,-1.465599015,
11/15/12,75.08857,83.79470271,87.36561086,-3.570908155,-1.546854781,83.5144283,94.02783943,73.00101717,5.256705567,-1.602878113,
11/16/12,75.382858,83.14763773,86.9218052,-3.774167471,-1.76958605,82.67921405,92.97694457,72.38148353,5.148865262,-1.417080401,
11/19/12,80.818573,82.9684789,86.69575956,-3.727280659,-1.965355511,82.2012855,91.86228689,72.54028411,4.830500693,-0.286246207,
11/20/12,80.129997,82.75013414,86.45258317,-3.70244903,-2.139064863,81.8517852,91.26615772,72.43741268,4.707186258,-0.365778643,
11/21/12,80.242859,82.55726682,86.22259339,-3.665326564,-2.291691033,81.33514245,89.82213264,72.84815226,4.243495097,-0.257401841,
11/23/12,81.64286,82.48692784,86.05297363,-3.566045796,-2.419126509,81.03614265,88.99536891,73.07691639,3.979613132,0.152456364,
11/26/12,84.218575,82.62013146,85.98503294,-3.364901478,-2.513704006,80.841143,88.2412244,73.4410616,3.7000407,0.912809419,
11/27/12,83.540001,82.69089066,85.8944762,-3.203585544,-2.58269216,80.664286,87.59076179,73.73781021,3.463237897,0.83035445,
11/28/12,83.277145,82.73598715,85.79753801,-3.061550864,-2.63057803,80.5138576,87.0457282,73.981987,3.265935302,0.846093736,
11/29/12,84.194283,82.84816375,85.7381582,-2.889994444,-2.656519672,80.471286,86.88889151,74.05368049,3.208802755,1.16024489,
11/30/12,83.611427,82.90687631,85.65939037,-2.752514065,-2.666119111,80.3908573,86.59463719,74.18707741,3.101889943,1.038260467,
12/3/12,83.741432,82.9710729,85.58835488,-2.617281978,-2.661235398,80.4579288,86.78102631,74.13483129,3.161548753,1.038574274,
12/4/12,82.264282,82.91670437,85.46524107,-2.548536698,-2.649965528,80.39528575,86.61474684,74.17582466,3.109730545,0.601015497,
12/5/12,76.970001,82.45926565,85.15060255,-2.691336898,-2.654102665,80.0805717,86.32571456,73.83542884,3.122571432,-0.996156779,
12/6/12,78.177139,82.12987129,84.89232612,-2.762454828,-2.664937881,80.0037143,86.30541574,73.70201286,3.15085072,-0.579708613,
12/7/12,76.178574,81.67207919,84.56959456,-2.897515367,-2.68819563,79.9715717,86.3477349,73.5954085,3.1880816,-1.189742979,
12/10/12,75.688568,81.2118091,84.24066765,-3.028858549,-2.722261922,79.8484287,86.46326585,73.23359155,3.307418576,-1.25773639,
12/11/12,77.341431,80.91408771,83.98514037,-3.071052658,-2.757140995,79.83814315,86.46866804,73.20761826,3.315262443,-0.753096382,
12/12/12,77,80.61300404,83.72643146,-3.113427426,-2.792769638,79.81028595,86.48569117,73.13488073,3.337702608,-0.84198213,
12/13/12,75.669998,80.2327728,83.42804504,-3.195272235,-2.833019898,79.75892865,86.54998306,72.96787424,3.395527207,-1.204210834,
12/14/12,72.827141,79.66310882,83.03541896,-3.372310144,-2.886948923,79.6458572,86.8283538,72.4633606,3.591248298,-1.898703636,
12/17/12,74.118568,79.23660568,82.70516522,-3.468559545,-2.945109985,79.5826427,86.9431642,72.2221212,3.68026075,-1.484697708,
12/18/12,76.271431,79.00851532,82.46687877,-3.458363452,-2.996435332,79.3552856,86.83501032,71.87556088,3.739862359,-0.8245904,
12/19/12,75.187141,78.71456345,82.19725885,-3.482695405,-3.045061339,79.1081428,86.80361651,71.41266909,3.847736855,-1.019041049,
12/20/12,74.53286,78.39289395,81.91339223,-3.520498277,-3.092605033,78.82264285,86.76071801,70.88456769,3.969037578,-1.080811851,
12/21/12,74.190002,78.06959457,81.62734074,-3.557746168,-3.139119146,78.44999995,86.52911413,70.37088577,4.039557092,-1.054570551,
12/24/12,74.309998,77.78039484,81.35632805,-3.57593321,-3.182800553,77.9545711,85.75465979,70.15448241,3.900044343,-0.934495298,
12/26/12,73.285713,77.43465008,81.05741638,-3.622766299,-3.226797127,77.4418567,85.04158328,69.84213012,3.799863289,-1.093761376,
12/27/12,73.580002,77.13813869,80.7804751,-3.642336416,-3.268351056,76.95699955,84.21904018,69.69495892,3.631020317,-0.93004094,
12/28/12,72.798569,76.80432564,80.48484895,-3.680523317,-3.309568282,76.38721385,83.01924173,69.75518597,3.316013938,-1.082216455,
12/31/12,76.024284,76.74432243,80.31964284,-3.57532041,-3.336143495,76.0078567,81.70156968,70.31414372,2.846856492,0.00577033,
1/2/13,78.432854,76.87420948,80.24976177,-3.375552298,-3.340084375,75.7424278,80.29968045,71.18517515,2.278626327,1.180722863,
1/3/13,77.442856,76.91795152,80.1458023,-3.227850785,-3.328861016,75.5013565,78.99104619,72.01166681,1.744844847,1.112706097,
1/4/13,75.285713,76.79239471,79.96579899,-3.173404287,-3.313315343,75.4171421,78.83822015,71.99606405,1.710539025,-0.076834903,
1/7/13,74.842857,76.64243027,79.7760604,-3.133630133,-3.295346822,75.250428,78.42099262,72.07986338,1.58528231,-0.257096794,
1/8/13,75.044289,76.51949632,79.60080961,-3.081313284,-3.273943469,75.19371375,78.33481608,72.05261142,1.570551164,-0.0951416,
1/9/13,73.871429,76.31579884,79.38861033,-3.072811489,-3.253830271,75.1028568,78.28849711,71.91721649,1.592820153,-0.77311164,
1/10/13,74.78714,76.1982097,79.2181855,-3.019975803,-3.230444824,74.97514225,77.9827357,71.9675488,1.503796726,-0.125018393,
1/11/13,74.328575,76.05439164,79.03708882,-2.982697172,-3.205670059,74.841571,77.70432132,71.97882068,1.431375158,-0.358393813,
1/14/13,71.678574,75.71779029,78.76455123,-3.046760943,-3.189779147,74.6419998,77.80259759,71.48140201,1.580298897,-1.875231202,
1/15/13,69.417145,75.23312526,78.418351,-3.185225735,-3.189323806,74.4715,78.33423803,70.60876197,1.931369013,-2.616980476,
1/16/13,72.298569,75.00739017,78.19169241,-3.184302239,-3.188821649,74.38050005,78.36216824,70.39883186,1.990834093,-1.045758186,
1/17/13,71.811432,74.76154723,77.95538647,-3.193839234,-3.189323408,74.1575001,78.19247609,70.12252411,2.017487997,-1.162865952,
1/18/13,71.428574,74.50516467,77.71365267,-3.208487995,-3.191239867,73.96957175,78.15011401,69.78902949,2.09027113,-1.215630697,
1/22/13,72.110001,74.32092132,77.50611002,-3.185188701,-3.19063475,73.8484288,78.10005714,69.59680046,2.125814172,-0.81777035,
1/23/13,73.43,74.25238891,77.35514298,-3.102754072,-3.181846682,73.8104287,78.0627881,69.5580693,2.1261797,-0.178925939,
1/24/13,64.35714,73.49121591,76.87373546,-3.382519547,-3.201913969,73.3127858,79.29617141,67.32940019,2.991692804,-2.993504476,
1/25/13,62.84,72.67189161,76.35396748,-3.682075868,-3.249930159,72.79050015,80.38935262,65.19164768,3.799426233,-2.618948109,
1/28/13,64.261429,72.02493295,75.90609568,-3.881162735,-3.313053416,72.3245715,80.81056126,63.83858174,4.242994882,-1.900342264,
1/29/13,65.46714,71.52048734,75.5194677,-3.998980358,-3.38164611,71.95800005,80.97458484,62.94141526,4.508292397,-1.439760219,
1/30/13,65.261429,71.03902131,75.13954034,-4.100519025,-3.453533402,71.4198573,80.69559535,62.14411925,4.637869024,-1.327857313,
1/31/13,65.07,70.57986583,74.7665944,-4.186728572,-3.526852919,70.7517146,79.82332473,61.68010447,4.535805066,-1.252636416,
2/1/13,64.802856,70.13548046,74.39756705,-4.262086595,-3.600376286,70.1197146,78.98746919,61.25196001,4.433877296,-1.19914428,
2/4/13,63.188572,69.60110288,73.98241909,-4.381316204,-3.678470278,69.51485755,78.54768944,60.48202566,4.516415946,-1.400731382,
2/5/13,65.405716,69.27838081,73.66476342,-4.386382602,-3.749261511,69.0430005,77.88794234,60.19805866,4.422470919,-0.822455267,
2/6/13,65.335716,68.97509891,73.35628018,-4.381181273,-3.812453487,68.55757185,77.07532306,60.03982064,4.258875604,-0.756503864,
2/7/13,66.888573,68.81459691,73.11673547,-4.302138555,-3.861421994,68.20842905,76.37424834,60.04260976,4.082909645,-0.323263595,
2/8/13,67.854286,68.74072684,72.92182993,-4.18110309,-3.893390103,67.86178635,75.41755276,60.30601994,3.777883204,-0.001985331,
2/11/13,68.561432,68.72693493,72.76033371,-4.033398781,-3.907390971,67.5734292,74.50440893,60.64244947,3.465489866,0.285097587,
2/12/13,66.842857,68.58200586,72.54116791,-3.959162049,-3.912568079,67.33164335,73.99173809,60.67154861,3.330047369,-0.1467806,
2/13/13,66.715714,68.43844495,72.32541036,-3.886965409,-3.910007812,67.1965718,73.78779818,60.60534542,3.295613189,-0.145908446,
2/14/13,66.655716,68.30131195,72.11542168,-3.814109725,-3.900418003,66.91442915,73.05369569,60.77516261,3.069633268,-0.084281452,
2/15/13,65.737144,68.10406826,71.87918917,-3.775120907,-3.887888294,66.61071475,72.31557573,60.90585377,2.85243049,-0.306254877,
2/19/13,65.71286,67.92012917,71.65080661,-3.730677442,-3.872167208,66.32492905,71.56750255,61.08235555,2.621286751,-0.233499464,
2/20/13,64.121429,67.62792146,71.37194077,-3.74401931,-3.859352419,65.92550045,70.48503023,61.36597067,2.279764891,-0.791341009,
2/21/13,63.722858,67.32753196,71.08864141,-3.761109445,-3.849528121,65.44014335,68.43388845,62.44639825,1.49687255,-1.147248875,
2/22/13,64.401428,67.10244704,70.84096684,-3.738519795,-3.838427289,65.44235775,68.43279361,62.45192189,1.495217929,-0.696172598,
2/25/13,63.257141,66.80665427,70.5600844,-3.753430129,-3.829927573,65.4632148,68.38219308,62.54423652,1.459489141,-1.511538344,
2/26/13,64.138573,66.60141725,70.32225064,-3.720833394,-3.819018155,65.457072,68.38719485,62.52694915,1.465061425,-0.899961583,
2/27/13,63.509998,66.36361577,70.06994499,-3.706329221,-3.807749261,65.3592149,68.41591316,62.30251664,1.52834913,-1.209944027,
2/28/13,63.057144,66.10927179,69.81021162,-3.700939834,-3.797068319,65.24900065,68.47482392,62.02317738,1.612911635,-1.358944038,
3/1/13,61.495716,65.75438288,69.50226734,-3.747884458,-3.792149933,65.07028645,68.70765172,61.43292118,1.818682635,-1.965472359,
3/4/13,60.007141,65.31228735,69.15059599,-3.838308641,-3.796765803,64.8305007,69.11654912,60.54445228,2.143024212,-2.250725714,
3/5/13,61.591427,65.02606732,68.87062677,-3.844559446,-3.801545168,64.75064345,69.22105207,60.28023483,2.235204308,-1.413390462,
3/6/13,60.808571,64.70164453,68.57203211,-3.870387582,-3.808429409,64.5207862,69.31070447,59.73086793,2.394959133,-1.550011918,
3/7/13,61.511429,64.45624334,68.31052829,-3.854284958,-3.813014964,64.32957185,69.28498606,59.37415764,2.477707104,-1.137399512,
3/8/13,61.674286,64.24224662,68.06474154,-3.822494925,-3.81396296,64.0688575,69.00602553,59.13168947,2.468584017,-0.97001823,
3/11/13,62.552856,64.11229349,67.86059763,-3.74830414,-3.807397078,63.803786,68.44564968,59.16192232,2.320931841,-0.538977482,
3/12/13,61.204285,63.88860053,67.61406754,-3.725467003,-3.799204071,63.43592865,67.63526687,59.23659043,2.099669109,-1.062854923,
3/13/13,61.192856,63.68123557,67.37624489,-3.695009318,-3.788784595,63.1534286,67.14266901,59.16418819,1.994620206,-0.982930281,
3/14/13,61.785713,63.53542614,67.16918815,-3.63376201,-3.773282337,62.90692855,66.56486034,59.24899676,1.828965896,-0.613032508,
3/15/13,63.380001,63.52347036,67.02884788,-3.505377525,-3.746491856,62.7431428,65.96121949,59.52506611,1.609038345,0.395800512,
3/18/13,65.102859,63.64496179,66.95751496,-3.312553169,-3.703097987,62.71142855,65.81576118,59.60709592,1.552166313,1.540705033,
3/19/13,64.927139,63.74359081,66.88231585,-3.138725044,-3.646660693,62.6721425,65.63312026,59.71116474,1.48048888,1.523143152,
3/20/13,64.582855,63.80814959,66.79715064,-2.989001043,-3.580894728,62.6952138,65.71043289,59.67999471,1.507609547,1.252075648,
3/21/13,64.675713,63.87488524,66.71857887,-2.843693632,-3.507174618,62.74285655,65.85499821,59.63071489,1.556070831,1.242139118,
3/22/13,65.987144,64.03736668,66.69148869,-2.654122009,-3.421869357,62.82214235,66.18305041,59.46123429,1.680454031,1.883420547,
3/25/13,66.225716,64.20570125,66.67423785,-2.468536605,-3.326536082,62.9705711,66.6586474,59.2824948,1.844038148,1.765226443,
3/26/13,65.877144,64.33427377,66.64471586,-2.310442091,-3.224926683,63.05749965,66.93840739,59.17659191,1.940453871,1.453084968,
3/27/13,64.582855,64.3533954,66.56835064,-2.214955241,-3.123929539,63.1111425,67.04764553,59.17463947,1.968251513,0.747725832,
3/28/13,63.237144,64.26752991,66.44497262,-2.177442709,-3.029280856,63.1201425,67.05694876,59.18333624,1.968403132,0.059439806,
4/1/13,61.272858,64.03717053,66.25341282,-2.216242286,-2.947976999,63.1089996,67.06637306,59.15162614,1.978686728,-0.927959729,
4/2/13,61.398571,63.83420133,66.07360386,-2.239402525,-2.877119551,63.1785711,66.95093759,59.40620461,1.886183246,-0.943704756,
4/3/13,61.712856,63.67102092,65.91209468,-2.241073755,-2.813514972,63.18464255,66.94663012,59.42265498,1.880993783,-0.782451576,
4/4/13,61.102856,63.47346978,65.73397473,-2.260504952,-2.75821397,63.1993568,66.92433377,59.47437983,1.862488484,-1.125644974,
4/5/13,60.457142,63.24144456,65.53853648,-2.297091916,-2.712101765,63.14664245,66.99982895,59.29345595,1.926593249,-1.395987685,
4/8/13,60.887142,63.06034437,65.36626261,-2.305918244,-2.671483412,63.10728525,67.039072,59.1754985,1.965893373,-1.129330451,
4/9/13,60.997143,62.90163657,65.20444336,-2.302806797,-2.634615751,63.0294996,67.06758916,58.99141004,2.019044781,-1.006593127,
4/10/13,62.241428,62.85085129,65.09470205,-2.243850761,-2.595539252,63.08135675,67.04673746,59.11597604,1.982690357,-0.423630824,
4/11/13,62.047142,62.7890275,64.98182946,-2.192801958,-2.555265523,63.12407105,67.02162318,59.22651892,1.948776064,-0.552618164,
4/12/13,61.400002,62.68217939,64.84916918,-2.166989798,-2.51643795,63.1047855,67.03391043,59.17566057,1.964562466,-0.867767521,
4/15/13,59.978573,62.47420966,64.66877673,-2.194567068,-2.484250862,62.9347141,67.10098426,58.76844394,2.083135079,-1.419082771,
4/16/13,60.89143,62.35245738,64.528875,-2.176417619,-2.453467538,62.72414265,66.85456723,58.59371807,2.06521229,-0.887420949,
4/17/13,57.542858,61.9824882,64.27013363,-2.287645432,-2.436885327,62.3549286,66.95019096,57.75966624,2.297631179,-2.094361638,
4/18/13,56.007141,61.52284611,63.96409687,-2.44125076,-2.43732187,61.9261429,67.19685002,56.65543578,2.635353562,-2.245999165,
4/19/13,55.790001,61.08185802,63.66135258,-2.579494554,-2.451539139,61.4818573,67.25112228,55.71259232,2.884632489,-1.973165151,
4/22/13,56.952858,60.76424264,63.41288981,-2.648647178,-2.471249943,61.030143,66.72842155,55.33186445,2.849139275,-1.431058508,
4/23/13,58.01857,60.55303705,63.21310019,-2.660063143,-2.490131263,60.6197857,65.91013498,55.32943642,2.645174638,-0.983381461,
4/24/13,57.922855,60.35071535,63.01716518,-2.666449832,-2.50776312,60.22207125,65.02145962,55.42268288,2.399694187,-0.958128858,
4/25/13,58.34,60.19604494,62.84393684,-2.647891903,-2.521775998,59.9099285,64.31062718,55.50922982,2.200349338,-0.713490568,
4/26/13,59.599998,60.15019518,62.72379096,-2.573595785,-2.526957977,59.7280712,63.84104066,55.61510174,2.056484729,-0.06227773,
4/29/13,61.445713,60.24985039,62.67645474,-2.426604347,-2.516922614,59.73671395,63.86405265,55.60937525,2.06366935,0.828136082,
4/30/13,63.254284,60.48096067,62.69785582,-2.216895153,-2.486919868,59.8294996,64.19093923,55.46805997,2.180719813,1.570483461,
5/1/13,62.755714,60.6559417,62.69999872,-2.044057023,-2.442633583,59.8816425,64.36122333,55.40206167,2.239790415,1.283187695,
5/2/13,63.645714,60.88592418,62.73502521,-1.84910103,-2.383280328,60.0087854,64.76981418,55.24775662,2.38051439,1.527791059,
5/3/13,64.28286,61.14722694,62.79235243,-1.645125489,-2.309464844,60.2000713,65.33006587,55.07007673,2.564997287,1.591732171,
5/6/13,65.815712,61.50634117,62.90432871,-1.397987534,-2.218317113,60.4464998,66.15621128,54.73678832,2.854855741,1.880729776,
5/7/13,65.522858,61.815304,63.00131127,-1.186007268,-2.115086129,60.67278555,66.81660443,54.52896667,3.071909441,1.578846168,
5/8/13,66.262856,62.15742339,63.12210923,-0.964685836,-2.000046099,60.87385695,67.47968498,54.26802892,3.302914016,1.631589264,
5/9/13,65.252853,62.39553336,63.20102566,-0.805492302,-1.88059072,61.0341425,67.90989331,54.15839169,3.437875403,1.227127224,
5/10/13,64.709999,62.57356918,63.25691356,-0.683344385,-1.760866086,61.19964235,68.26908768,54.13019702,3.534722666,0.993106668,
5/13/13,64.96286,62.75736078,63.32009676,-0.562735985,-1.641053076,61.4488567,68.68647281,54.21124059,3.618808056,0.971038874,
5/14/13,63.408573,62.80745403,63.32337366,-0.515919635,-1.528539732,61.57471385,68.85890909,54.29051861,3.642097618,0.503517298,
5/15/13,61.264286,62.68874879,63.24711116,-0.558362362,-1.431521995,61.76078525,68.79724187,54.72432863,3.518228312,-0.141121953,
5/16/13,62.082859,62.64214189,63.20399071,-0.561848819,-1.344554677,62.06457115,68.55884832,55.57029398,3.247138583,0.005631989,
5/17/13,61.894287,62.58461459,63.15548316,-0.570868573,-1.267186067,62.36978545,68.1577934,56.5817775,2.894003976,-0.164304698,
5/20/13,63.275715,62.63777616,63.15993619,-0.522160034,-1.192683464,62.6859283,67.88934015,57.48251645,2.601705924,0.2266923,
5/21/13,62.808571,62.65091422,63.14692267,-0.496008444,-1.123015962,62.92542835,67.64252386,58.20833284,2.358547756,-0.049546315,
5/22/13,63.049999,62.68161305,63.1433329,-0.461719849,-1.05688635,63.18178555,67.26944606,59.09412504,2.043830257,-0.064480183,
5/23/13,63.162857,62.71863182,63.14405602,-0.425424199,-0.993740135,63.4229284,66.81834555,60.02751125,1.697708576,-0.15318966,
